Edge name,partner1,partner2,Edge Type,Spearman corr pval (metatreatment1),Spearman corr pval (metatreatment2),Spearman corr pval (metatreatment3),Spearman corr pval (metatreatment4),Spearman corr pval (metatreatment5),Spearman corr pval (metatreatment6),Combined corr Pvalue,Corr Coefficient (metatreatment1),Corr Coefficient (metatreatment2),Corr Coefficient (metatreatment3),Corr Coefficient (metatreatment4),Corr Coefficient (metatreatment5),Corr Coefficient (metatreatment6),Mean Corr Coefficient,Combined corr FDR,partner1 name,partner1_MedianValue (Experiment1),partner1_MedianValue (Experiment2),partner1_MeanValue (Experiment1),partner1_MeanValue (Experiment2),partner1_MedianLog2FoldChange (Experiment1),partner1_MedianLog2FoldChange (Experiment2),partner1_MeanLog2FoldChange (Experiment1),partner1_MeanLog2FoldChange (Experiment2),partner2 name,partner2_MedianValue (Experiment1),partner2_MedianValue (Experiment2),partner2_MeanValue (Experiment1),partner2_MeanValue (Experiment2),partner2_MedianLog2FoldChange (Experiment1),partner2_MedianLog2FoldChange (Experiment2),partner2_MeanLog2FoldChange (Experiment1),partner2_MeanLog2FoldChange (Experiment2),Correlations Passed Consistency Filter (All Agree),All Non-PUC Filters Passed,combined Coefficient correlation Direction,partner1_FC_direction,partner2_FC_direction,IfFoldChangeDirectionMatch,PUC,"Final Network Value (0: No edge, 1: Positive edge, -1: Negative edge)"
lipid464<==>lipid445,lipid464,lipid445,lipid_metab<==>lipid_metab,0.0008629681828999817,0.1017330374542646,0.18272075053971493,0.0008629681828999817,0.1017330374542646,0.18272075053971493,1.4334735391861515e-05,0.9285714285714286,0.6190476190476191,0.5238095238095238,0.9285714285714286,0.6190476190476191,0.5238095238095238,0.6904761904761906,0.00010501246631292267,lipid464,495.1828618,495.1828618,774.0525055305001,774.0525055305001,-10.784872650276908,-10.784872650276908,-5.549517705048272,-5.549517705048272,lipid445,1406.7877560000002,1406.7877560000002,4575.824194248188,4575.824194248188,-3.6560794627791213,-3.6560794627791213,-3.237582363570314,-3.237582363570314,True,True,1.0,-1.0,-1.0,1.0,1,1.0
lipid109<==>lipid133,lipid109,lipid133,lipid_metab<==>lipid_metab,0.0348550393366641,0.04652823228416728,0.05006339467042144,0.0348550393366641,0.04652823228416728,0.05006339467042144,0.0001735250283515317,0.7425282823862206,0.7142857142857143,0.7065994945288229,0.7425282823862206,0.7142857142857143,0.7065994945288229,0.7211378304002526,0.0008176426963152493,lipid109,305.1454447,305.1454447,263.00665733562505,263.00665733562505,2.26457525370406,2.26457525370406,2.1357790664327676,2.1357790664327676,lipid133,166.78787634999998,166.78787634999998,287.68282626468755,287.68282626468755,2.2373041163394007,2.2373041163394007,2.258313558325695,2.258313558325695,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid252<==>lipid505,lipid252,lipid505,lipid_metab<==>lipid_metab,0.0008629681828999817,0.11952980613879265,0.0756896878416385,0.0008629681828999817,0.11952980613879265,0.0756896878416385,4.584705951420214e-06,-0.9285714285714286,-0.5952380952380952,-0.6586944440522925,-0.9285714285714286,-0.5952380952380952,-0.6586944440522925,-0.7275013226206055,4.0824773869142684e-05,lipid252,723.61789815,723.61789815,729.7800265468752,729.7800265468752,0.7426476053365875,0.7426476053365875,0.7936714630178701,0.7936714630178701,lipid505,603.9649509999999,603.9649509999999,734.5131217907187,734.5131217907187,-3.3171588028413517,-3.3171588028413517,-3.1311714412604346,-3.1311714412604346,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
ENSMUSG00000053877<==>ENSMUSG00000040549,ENSMUSG00000053877,ENSMUSG00000040549,RNAseq<==>RNAseq,0.0008629681828999817,3.314396026200151e-05,0.02800493915307187,0.0008629681828999817,3.314396026200151e-05,0.02800493915307187,7.804630159650233e-13,0.9285714285714286,0.9761904761904762,0.7619047619047619,0.9285714285714286,0.9761904761904762,0.7619047619047619,0.8888888888888888,9.262099466208173e-11,ENSMUSG00000053877,3.9249935525,3.9249935525,7.318775778000001,7.318775778000001,3.29554367901389,3.29554367901389,3.0977354287200654,3.0977354287200654,ENSMUSG00000040549,9.4165623685,9.4165623685,11.648073291906252,11.648073291906252,1.43738738537633,1.43738738537633,1.4110445573602532,1.4110445573602532,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid519<==>lipid316,lipid519,lipid316,lipid_metab<==>lipid_metab,0.0149026676862301,0.03955562790429744,0.09089043638915878,0.0149026676862301,0.03955562790429744,0.09089043638915878,9.257350930378516e-05,-0.8095238095238095,-0.7305520197670881,-0.6347419188140273,-0.8095238095238095,-0.7305520197670881,-0.6347419188140273,-0.7249392493683082,0.0004910878642854135,lipid519,78.20267225500001,78.20267225500001,152.978412635375,152.978412635375,-4.203882238527063,-4.203882238527063,-3.6875678039237343,-3.6875678039237343,lipid316,149.95359430000002,149.95359430000002,200.7307014154063,200.7307014154063,1.7236150654608315,1.7236150654608315,2.0350325497659365,2.0350325497659365,True,True,-1.0,-1.0,1.0,-1.0,1,-1.0
ENSMUSG00000080542<==>ENSMUSG00000043279,ENSMUSG00000080542,ENSMUSG00000043279,RNAseq<==>RNAseq,0.006530017254715304,0.0038503204637324114,0.03655276105286082,0.006530017254715304,0.0038503204637324114,0.03655276105286082,1.4126294757126444e-07,0.8571428571428571,0.8809523809523809,0.7380952380952381,0.8571428571428571,0.8809523809523809,0.7380952380952381,0.8253968253968255,7.600050832431866e-07,ENSMUSG00000080542,16.53098586,16.53098586,44.80126392456249,44.80126392456249,4.45588422620945,4.45588422620945,4.152318274699826,4.152318274699826,ENSMUSG00000043279,46.60330877,46.60330877,72.84313289656251,72.84313289656251,2.2305720342082,2.2305720342082,2.2432711661254072,2.2432711661254072,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid140<==>lipid476,lipid140,lipid476,lipid_metab<==>lipid_metab,0.010175540123456787,0.10772123669287088,0.06640156509474056,0.010175540123456787,0.10772123669287088,0.06640156509474056,0.0001472158079753893,-0.8333333333333334,-0.6107893935757621,-0.6747477697966319,-0.8333333333333334,-0.6107893935757621,-0.6747477697966319,-0.7062901655685758,0.0007139127428343744,lipid140,1356.65195,1356.65195,1272.3934811156248,1272.3934811156248,1.1884232511806858,1.1884232511806858,1.1551800018297331,1.1551800018297331,lipid476,201.3187033,201.3187033,233.91979904118756,233.91979904118756,-1.5760769385473727,-1.5760769385473727,-1.729543198404178,-1.729543198404178,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
ENSMUSG00000021243<==>ENSMUSG00000037234,ENSMUSG00000021243,ENSMUSG00000037234,RNAseq<==>RNAseq,0.08555889101267318,0.0008629681828999817,0.006530017254715304,0.08555889101267318,0.0008629681828999817,0.006530017254715304,4.834953185616955e-08,0.6428571428571429,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.9285714285714286,0.8571428571428571,0.8095238095238094,3.2875104738445466e-07,ENSMUSG00000021243,116.87909745,116.87909745,120.74414445468753,120.74414445468753,0.7863470016873992,0.7863470016873992,0.78479992491538,0.78479992491538,ENSMUSG00000037234,35.24687868,35.24687868,50.162810897812506,50.162810897812506,1.6526929081976027,1.6526929081976027,1.6021410546132178,1.6021410546132178,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000028797<==>ENSMUSG00000057181,ENSMUSG00000028797,ENSMUSG00000057181,RNAseq<==>RNAseq,0.02800493915307187,0.0002604000243872527,0.006530017254715304,0.02800493915307187,0.0002604000243872527,0.006530017254715304,9.618471058178545e-10,0.7619047619047619,0.9523809523809523,0.8571428571428571,0.7619047619047619,0.9523809523809523,0.8571428571428571,0.8571428571428571,1.625266814896858e-08,ENSMUSG00000028797,112.7094583,112.7094583,118.0304665534375,118.0304665534375,0.6556310648672629,0.6556310648672629,0.5785555217540936,0.5785555217540936,ENSMUSG00000057181,36.6309698,36.6309698,38.20852451906249,38.20852451906249,0.7571041108897035,0.7571041108897035,0.8020502631171368,0.8020502631171368,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid1<==>lipid23,lipid1,lipid23,lipid_metab<==>lipid_metab,0.0038503204637324114,0.011442764999941197,0.04652823228416728,0.0038503204637324114,0.011442764999941197,0.04652823228416728,5.285410876335725e-07,0.8809523809523809,0.8263621207201487,0.7142857142857143,0.8809523809523809,0.8263621207201487,0.7142857142857143,0.8072000719860813,6.904455888228628e-06,lipid1,0.010449737,0.010449737,0.014241398312500002,0.014241398312500002,4.046063671735368,4.046063671735368,3.3161727431160077,3.3161727431160077,lipid23,1.0040422195,1.0040422195,1.7052277205937503,1.7052277205937503,3.284957133943797,3.284957133943797,3.1919196540692054,3.1919196540692054,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid489<==>lipid519,lipid489,lipid519,lipid_metab<==>lipid_metab,0.0038503204637324114,0.006530017254715304,3.314396026200151e-05,0.0038503204637324114,0.006530017254715304,3.314396026200151e-05,8.369809239665155e-13,0.8809523809523809,0.8571428571428571,0.9761904761904762,0.8809523809523809,0.8571428571428571,0.9761904761904762,0.9047619047619048,9.169379652636199e-11,lipid489,1317.0935963,1317.0935963,1415.075888653125,1415.075888653125,-2.3617700045800625,-2.3617700045800625,-2.331316992733589,-2.331316992733589,lipid519,78.20267225500001,78.20267225500001,152.978412635375,152.978412635375,-4.203882238527063,-4.203882238527063,-3.6875678039237343,-3.6875678039237343,True,True,1.0,-1.0,-1.0,1.0,1,1.0
lipid267<==>lipid145,lipid267,lipid145,lipid_metab<==>lipid_metab,0.011442764999941197,0.022867333969736812,0.025076273121358583,0.011442764999941197,0.022867333969736812,0.025076273121358583,3.472675248605429e-06,0.8263621207201487,0.7784570702436183,0.7710843373493976,0.8263621207201487,0.7784570702436183,0.7710843373493976,0.7919678427710549,3.2882800704686644e-05,lipid267,306.421741,306.421741,396.25415052499994,396.25415052499994,1.514013744452215,1.514013744452215,1.4542610154534867,1.4542610154534867,lipid145,981.1435795,981.1435795,922.816740621875,922.816740621875,1.199685133414859,1.199685133414859,1.125043874284602,1.125043874284602,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000061755<==>ENSMUSG00000064294,ENSMUSG00000061755,ENSMUSG00000064294,RNAseq<==>RNAseq,0.006530017254715304,0.006530017254715304,0.020815127253525318,0.006530017254715304,0.006530017254715304,0.020815127253525318,1.3335156058568771e-07,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8333333333333334,7.274110247661832e-07,ENSMUSG00000061755,29.67927399,29.67927399,40.80537614384376,40.80537614384376,2.1211866080369006,2.1211866080369006,2.2176094272163542,2.2176094272163542,ENSMUSG00000064294,134.11088405,134.11088405,159.58036926593752,159.58036926593752,1.03249517726516,1.03249517726516,1.00959880350458,1.00959880350458,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000038664<==>ENSMUSG00000038708,ENSMUSG00000038664,ENSMUSG00000038708,RNAseq<==>RNAseq,0.03655276105286082,0.03655276105286082,0.07098765432098764,0.03655276105286082,0.03655276105286082,0.07098765432098764,0.00021902940394271994,0.7380952380952381,0.7380952380952381,0.6666666666666666,0.7380952380952381,0.7380952380952381,0.6666666666666666,0.7142857142857143,0.00037899870630660296,ENSMUSG00000038664,24.55999027,24.55999027,32.28922584021875,32.28922584021875,2.0170173930425723,2.0170173930425723,1.9567723522190907,1.9567723522190907,ENSMUSG00000038708,43.68936848,43.68936848,71.75308657124998,71.75308657124998,2.3298275821934236,2.3298275821934236,2.3517951908097565,2.3517951908097565,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000038664<==>ENSMUSG00000021413,ENSMUSG00000038664,ENSMUSG00000021413,RNAseq<==>RNAseq,0.05799031816457279,0.006530017254715304,0.04652823228416728,0.05799031816457279,0.006530017254715304,0.04652823228416728,1.6607338736082344e-05,0.6904761904761905,0.8571428571428571,0.7142857142857143,0.6904761904761905,0.8571428571428571,0.7142857142857143,0.753968253968254,4.008857595564248e-05,ENSMUSG00000038664,24.55999027,24.55999027,32.28922584021875,32.28922584021875,2.0170173930425723,2.0170173930425723,1.9567723522190907,1.9567723522190907,ENSMUSG00000021413,64.53042636500001,64.53042636500001,79.32601070406251,79.32601070406251,1.7740183487999823,1.7740183487999823,1.602760512498361,1.602760512498361,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000000056<==>ENSMUSG00000040549,ENSMUSG00000000056,ENSMUSG00000040549,RNAseq<==>RNAseq,0.05799031816457279,0.03655276105286082,0.02800493915307187,0.05799031816457279,0.03655276105286082,0.02800493915307187,0.00010817134375256177,0.6904761904761905,0.7380952380952381,0.7619047619047619,0.6904761904761905,0.7380952380952381,0.7619047619047619,0.7301587301587302,0.00020208616773542841,ENSMUSG00000000056,16.58967174,16.58967174,25.379653794,25.379653794,2.6413947246001994,2.6413947246001994,2.4087328132226413,2.4087328132226413,ENSMUSG00000040549,9.4165623685,9.4165623685,11.648073291906252,11.648073291906252,1.43738738537633,1.43738738537633,1.4110445573602532,1.4110445573602532,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000058301<==>ENSMUSG00000038446,ENSMUSG00000058301,ENSMUSG00000038446,RNAseq<==>RNAseq,0.02800493915307187,0.010175540123456787,0.08555889101267318,0.02800493915307187,0.010175540123456787,0.08555889101267318,2.757290075781377e-05,0.7619047619047619,0.8333333333333334,0.6428571428571429,0.7619047619047619,0.8333333333333334,0.6428571428571429,0.746031746031746,6.191617714724913e-05,ENSMUSG00000058301,13.194145525,13.194145525,22.015096913031247,22.015096913031247,3.257414316703854,3.257414316703854,2.7462857899326822,2.7462857899326822,ENSMUSG00000038446,13.46630821,13.46630821,14.889529572093753,14.889529572093753,1.1137264482291103,1.1137264482291103,1.2279426463431913,1.2279426463431913,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid532<==>lipid124,lipid532,lipid124,lipid_metab<==>lipid_metab,0.05799031816457279,0.04652823228416728,0.1017330374542646,0.05799031816457279,0.04652823228416728,0.1017330374542646,0.0010391978653386048,-0.6904761904761905,-0.7142857142857143,-0.6190476190476191,-0.6904761904761905,-0.7142857142857143,-0.6190476190476191,-0.6746031746031745,0.0034682642284228887,lipid532,1648.2402849999999,1648.2402849999999,4319.540769928126,4319.540769928126,-3.2159976198201106,-3.2159976198201106,-3.0041534835124146,-3.0041534835124146,lipid124,83.401738095,83.401738095,80.69899675,80.69899675,0.923418045460219,0.923418045460219,0.9230259422349818,0.9230259422349818,True,True,-1.0,-1.0,1.0,-1.0,1,-1.0
ENSMUSG00000030059<==>ENSMUSG00000026353,ENSMUSG00000030059,ENSMUSG00000026353,RNAseq<==>RNAseq,0.0149026676862301,0.010175540123456787,0.020815127253525318,0.0149026676862301,0.010175540123456787,0.020815127253525318,1.067524186283764e-06,0.8095238095238095,0.8333333333333334,0.7857142857142857,0.8095238095238095,0.8333333333333334,0.7857142857142857,0.8095238095238094,4.068391279018707e-06,ENSMUSG00000030059,13.992636635,13.992636635,26.1956326245,26.1956326245,3.031291837185457,3.031291837185457,2.8946095401564524,2.8946095401564524,ENSMUSG00000026353,109.0766117,109.0766117,122.51872258968748,122.51872258968748,1.0115228369511302,1.0115228369511302,0.9568903422951187,0.9568903422951187,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000028053<==>ENSMUSG00000020721,ENSMUSG00000028053,ENSMUSG00000020721,RNAseq<==>RNAseq,0.04652823228416728,0.0020082755054294677,0.0149026676862301,0.04652823228416728,0.0020082755054294677,0.0149026676862301,2.803723354090703e-07,0.7142857142857143,0.9047619047619048,0.8095238095238095,0.7142857142857143,0.9047619047619048,0.8095238095238095,0.8095238095238096,1.3523062642651095e-06,ENSMUSG00000028053,35.156398280000005,35.156398280000005,48.16830430562499,48.16830430562499,2.151771403645706,2.151771403645706,2.0036238902558297,2.0036238902558297,ENSMUSG00000020721,22.647640709999997,22.647640709999997,23.092413240625003,23.092413240625003,0.7451799037622235,0.7451799037622235,0.659547364287266,0.659547364287266,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid532<==>lipid484,lipid532,lipid484,lipid_metab<==>lipid_metab,0.0020082755054294677,0.04462261002441918,0.0756896878416385,0.0020082755054294677,0.04462261002441918,0.0756896878416385,3.661986351329617e-06,0.9047619047619048,0.7185757571479554,0.6586944440522925,0.9047619047619048,0.7185757571479554,0.6586944440522925,0.7606773686540508,3.3996939141683045e-05,lipid532,1648.2402849999999,1648.2402849999999,4319.540769928126,4319.540769928126,-3.2159976198201106,-3.2159976198201106,-3.0041534835124146,-3.0041534835124146,lipid484,1014.0899383000001,1014.0899383000001,994.3134547281251,994.3134547281251,-1.2517799770284639,-1.2517799770284639,-1.4175538930729599,-1.4175538930729599,True,True,1.0,-1.0,-1.0,1.0,1,1.0
lipid269<==>lipid491,lipid269,lipid491,lipid_metab<==>lipid_metab,0.02800493915307187,0.11675354405796783,0.002928680906134821,0.02800493915307187,0.11675354405796783,0.002928680906134821,6.345421431077382e-06,-0.7619047619047619,-0.5988131309566295,-0.8916309815169777,-0.7619047619047619,-0.5988131309566295,-0.8916309815169777,-0.750782958126123,5.347701048266389e-05,lipid269,458.44790635000004,458.44790635000004,444.8832549487501,444.8832549487501,1.0022120583953047,1.0022120583953047,1.1223050895315902,1.1223050895315902,lipid491,1680.1575645,1680.1575645,1818.2910288918752,1818.2910288918752,-4.24539256082515,-4.24539256082515,-4.08982689251154,-4.08982689251154,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
ENSMUSG00000052539<==>ENSMUSG00000052595,ENSMUSG00000052539,ENSMUSG00000052595,RNAseq<==>RNAseq,0.0020082755054294677,3.314396026200151e-05,0.0038503204637324114,0.0020082755054294677,3.314396026200151e-05,0.0038503204637324114,1.0344610196070388e-13,0.9047619047619048,0.9761904761904762,0.8809523809523809,0.9047619047619048,0.9761904761904762,0.8809523809523809,0.9206349206349206,2.313593301350228e-11,ENSMUSG00000052539,9.547865082000001,9.547865082000001,15.514038306062497,15.514038306062497,2.092231592288357,2.092231592288357,2.181121870290999,2.181121870290999,ENSMUSG00000052595,46.015371855,46.015371855,81.89834791343748,81.89834791343748,2.6082946245779186,2.6082946245779186,2.6812627451128157,2.6812627451128157,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000080542<==>ENSMUSG00000021243,ENSMUSG00000080542,ENSMUSG00000021243,RNAseq<==>RNAseq,0.010175540123456787,0.0020082755054294677,0.0002604000243872527,0.010175540123456787,0.0020082755054294677,0.0002604000243872527,2.172205377459246e-11,0.8333333333333334,0.9047619047619048,0.9523809523809523,0.8333333333333334,0.9047619047619048,0.9523809523809523,0.8968253968253969,1.0031460670746183e-09,ENSMUSG00000080542,16.53098586,16.53098586,44.80126392456249,44.80126392456249,4.45588422620945,4.45588422620945,4.152318274699826,4.152318274699826,ENSMUSG00000021243,116.87909745,116.87909745,120.74414445468753,120.74414445468753,0.7863470016873992,0.7863470016873992,0.78479992491538,0.78479992491538,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid252<==>lipid519,lipid252,lipid519,lipid_metab<==>lipid_metab,0.006530017254715304,0.03655276105286082,0.01384425737797413,0.006530017254715304,0.03655276105286082,0.01384425737797413,1.1499044806750026e-06,-0.8571428571428571,-0.7380952380952381,-0.8143858581010162,-0.8571428571428571,-0.7380952380952381,-0.8143858581010162,-0.8032079844463705,1.3292381051192018e-05,lipid252,723.61789815,723.61789815,729.7800265468752,729.7800265468752,0.7426476053365875,0.7426476053365875,0.7936714630178701,0.7936714630178701,lipid519,78.20267225500001,78.20267225500001,152.978412635375,152.978412635375,-4.203882238527063,-4.203882238527063,-3.6875678039237343,-3.6875678039237343,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
lipid512<==>lipid522,lipid512,lipid522,lipid_metab<==>lipid_metab,3.314396026200151e-05,0.020815127253525318,0.009323115735056045,3.314396026200151e-05,0.020815127253525318,0.009323115735056045,3.0230898159976656e-11,0.9761904761904762,0.7857142857142857,0.8383383833392813,0.9761904761904762,0.7857142857142857,0.8383383833392813,0.8667477150813477,2.0146037709282138e-09,lipid512,236.82274304999999,236.82274304999999,730.9080146028124,730.9080146028124,-5.702374961518705,-5.702374961518705,-5.573033698617067,-5.573033698617067,lipid522,73.781595705,73.781595705,167.1678391219375,167.1678391219375,-10.217826537452538,-10.217826537452538,-6.3517737272236525,-6.3517737272236525,True,True,1.0,-1.0,-1.0,1.0,1,1.0
lipid510<==>lipid445,lipid510,lipid445,lipid_metab<==>lipid_metab,0.0008629681828999817,0.12619898553608927,0.1600256425388966,0.0008629681828999817,0.12619898553608927,0.1600256425388966,1.6325337249949776e-05,0.9285714285714286,0.5868368683374969,0.5476190476190477,0.9285714285714286,0.5868368683374969,0.5476190476190477,0.6876757815093244,0.00011792242855720466,lipid510,59.7507251,59.7507251,57.202942316499986,57.202942316499986,-9.05516746235198,-9.05516746235198,-4.558256104005723,-4.558256104005723,lipid445,1406.7877560000002,1406.7877560000002,4575.824194248188,4575.824194248188,-3.6560794627791213,-3.6560794627791213,-3.237582363570314,-3.237582363570314,True,True,1.0,-1.0,-1.0,1.0,1,1.0
ENSMUSG00000048000<==>ENSMUSG00000061755,ENSMUSG00000048000,ENSMUSG00000061755,RNAseq<==>RNAseq,0.07098765432098764,0.0008629681828999817,0.04652823228416728,0.07098765432098764,0.0008629681828999817,0.04652823228416728,9.045229372814123e-07,0.6666666666666666,0.9285714285714286,0.7142857142857143,0.6666666666666666,0.9285714285714286,0.7142857142857143,0.7698412698412699,3.553333755925363e-06,ENSMUSG00000048000,38.841754214999995,38.841754214999995,43.18240769187501,43.18240769187501,1.4090943607946869,1.4090943607946869,1.0893472482926194,1.0893472482926194,ENSMUSG00000061755,29.67927399,29.67927399,40.80537614384376,40.80537614384376,2.1211866080369006,2.1211866080369006,2.2176094272163542,2.2176094272163542,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid520<==>lipid507,lipid520,lipid507,lipid_metab<==>lipid_metab,0.02800493915307187,0.0020082755054294677,0.002438796796382347,0.02800493915307187,0.0020082755054294677,0.002438796796382347,5.8342661949931866e-09,0.7619047619047619,0.9047619047619048,0.8982196964349443,0.7619047619047619,0.9047619047619048,0.8982196964349443,0.8549621210338704,1.603979533190047e-07,lipid520,139.79401215000001,139.79401215000001,131.10748675415627,131.10748675415627,-10.450501648679536,-10.450501648679536,-10.090696078908785,-10.090696078908785,lipid507,1705.907821,1705.907821,1945.8169057218747,1945.8169057218747,-2.401590490233446,-2.401590490233446,-2.1865753819960543,-2.1865753819960543,True,True,1.0,-1.0,-1.0,1.0,1,1.0
ENSMUSG00000048000<==>ENSMUSG00000025809,ENSMUSG00000048000,ENSMUSG00000025809,RNAseq<==>RNAseq,0.07098765432098764,0.010175540123456787,0.04652823228416728,0.07098765432098764,0.010175540123456787,0.04652823228416728,4.531981038414534e-05,0.6666666666666666,0.8333333333333334,0.7142857142857143,0.6666666666666666,0.8333333333333334,0.7142857142857143,0.7380952380952381,9.511289014612118e-05,ENSMUSG00000048000,38.841754214999995,38.841754214999995,43.18240769187501,43.18240769187501,1.4090943607946869,1.4090943607946869,1.0893472482926194,1.0893472482926194,ENSMUSG00000025809,75.17824802999999,75.17824802999999,114.36758582218752,114.36758582218752,1.5361094094280603,1.5361094094280603,1.5421920607890427,1.5421920607890427,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid365<==>lipid362,lipid365,lipid362,lipid_metab<==>lipid_metab,0.022867333969736812,0.009323115735056045,0.10734716267860632,0.022867333969736812,0.009323115735056045,0.10734716267860632,2.4987006353075977e-05,0.7784570702436183,0.8383383833392813,0.6112974822990703,0.7784570702436183,0.8383383833392813,0.6112974822990703,0.74269764529399,0.00016814197248572903,lipid365,8583.339938,8583.339938,8337.622390374998,8337.622390374998,1.6578418980440501,1.6578418980440501,1.6632272080802122,1.6632272080802122,lipid362,679.29970385,679.29970385,689.4031749343749,689.4031749343749,1.5556275788598315,1.5556275788598315,1.5176795538104335,1.5176795538104335,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000030451<==>ENSMUSG00000037416,ENSMUSG00000030451,ENSMUSG00000037416,RNAseq<==>RNAseq,0.0149026676862301,0.006530017254715304,0.0008629681828999817,0.0149026676862301,0.006530017254715304,0.0008629681828999817,2.5350871584906236e-09,0.8095238095238095,0.8571428571428571,0.9285714285714286,0.8095238095238095,0.8571428571428571,0.9285714285714286,0.865079365079365,3.377689234928891e-08,ENSMUSG00000030451,48.345226374999996,48.345226374999996,57.103727849062494,57.103727849062494,1.264613135854061,1.264613135854061,1.298891830763783,1.298891830763783,ENSMUSG00000037416,7.6516986435,7.6516986435,10.9313621281875,10.9313621281875,1.7694297860270964,1.7694297860270964,1.6893445975353298,1.6893445975353298,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000031954<==>ENSMUSG00000024083,ENSMUSG00000031954,ENSMUSG00000024083,RNAseq<==>RNAseq,0.03655276105286082,0.006530017254715304,0.05799031816457279,0.03655276105286082,0.006530017254715304,0.05799031816457279,1.1366512747433956e-05,0.7380952380952381,0.8571428571428571,0.6904761904761905,0.7380952380952381,0.8571428571428571,0.6904761904761905,0.7619047619047619,2.8900505505807414e-05,ENSMUSG00000031954,37.395369325000004,37.395369325000004,40.749195815625,40.749195815625,0.5583457788776273,0.5583457788776273,0.5706108436430155,0.5706108436430155,ENSMUSG00000024083,28.21121746,28.21121746,46.21071087218749,46.21071087218749,1.7651620232396141,1.7651620232396141,1.8383570905611657,1.8383570905611657,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid302<==>lipid508,lipid302,lipid508,lipid_metab<==>lipid_metab,3.314396026200151e-05,0.0149026676862301,0.019544537274857787,3.314396026200151e-05,0.0149026676862301,0.019544537274857787,6.127174250781092e-11,-0.9761904761904762,-0.8095238095238095,-0.790433332862751,-0.9761904761904762,-0.8095238095238095,-0.790433332862751,-0.8587158728590122,3.5779676331003025e-09,lipid302,76.32871373,76.32871373,150.04041838978128,150.04041838978128,3.7603649146842044,3.7603649146842044,4.113786543037786,4.113786543037786,lipid508,1212.7532075,1212.7532075,1897.6239600821882,1897.6239600821882,-4.570467860975106,-4.570467860975106,-4.246714623280135,-4.246714623280135,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
lipid505<==>lipid124,lipid505,lipid124,lipid_metab<==>lipid_metab,0.1600256425388966,0.07098765432098764,0.05799031816457279,0.1600256425388966,0.07098765432098764,0.05799031816457279,0.0035544221217188527,-0.5476190476190477,-0.6666666666666666,-0.6904761904761905,-0.5476190476190477,-0.6666666666666666,-0.6904761904761905,-0.6349206349206349,0.009588896846813915,lipid505,603.9649509999999,603.9649509999999,734.5131217907187,734.5131217907187,-3.3171588028413517,-3.3171588028413517,-3.1311714412604346,-3.1311714412604346,lipid124,83.401738095,83.401738095,80.69899675,80.69899675,0.923418045460219,0.923418045460219,0.9230259422349818,0.9230259422349818,True,True,-1.0,-1.0,1.0,-1.0,1,-1.0
ENSMUSG00000035469<==>ENSMUSG00000022141,ENSMUSG00000035469,ENSMUSG00000022141,RNAseq<==>RNAseq,0.020815127253525318,0.04652823228416728,0.04652823228416728,0.020815127253525318,0.04652823228416728,0.04652823228416728,7.109255486007507e-05,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.7380952380952381,0.00014095351230588056,ENSMUSG00000035469,47.438583640000004,47.438583640000004,49.62634769624999,49.62634769624999,0.9238283720241068,0.9238283720241068,0.9240782680282932,0.9240782680282932,ENSMUSG00000022141,59.74119442,59.74119442,77.80744738937501,77.80744738937501,1.5498384057469163,1.5498384057469163,1.6103422077862684,1.6103422077862684,True,True,1.0,1.0,1.0,1.0,1,1.0
